CodeMembre,Nom,Prenom,Rue,Ville,CodePostal,DateNaissance,Mail,Telephone,CompteTemps,habitantParc,nom_de_commerce,solde_ecu
9653,Carby,Cheryl,4092 Folson Drive,Oak Bay,81965,2000-02-22,NULL,292-555-4700,0,0,NULL,0
9654,Gale,Shelli,6096 Pheasant Circle,Metchosin,20002,1992-09-05,NULL,826-555-2993,0,0,NULL,0
9655,Soto,Henry,5374 East Lake Court,El Cajon,71791,1941-10-12,NULL,307-555-1515,0,0,NULL,0
9656,Deborde,Lewis,288 Almaden Dr.,Chula Vista,56987,1957-10-25,NULL,865-555-7436,0,0,NULL,0
9657,Hintz,Robert,7164 Mepham Drive,La Mesa,44910,1947-08-06,NULL,483-555-6767,0,0,NULL,0
9658,Takaki,Michael,4987 Westover Dr.,Altadena,68975,1956-06-24,NULL,403-555-5974,0,0,NULL,0
9659,Clark,Carol,4773 Tanager Road,Shawnee,71090,1942-01-25,NULL,830-555-1752,0,0,NULL,0
9660,Tendick,Daniel,2851 Ward Street,Tixapan,87608,1970-07-12,NULL,772-555-8588,0,0,NULL,0
9661,Bradshaw, Jr.,J.,,BC,103-555-8245,NULL,97,0,0,NULL,0
9662,Singh,James,3879 Longview Rd.,Woodland Hills,38566,1946-03-07,NULL,765-555-6774,0,0,NULL,0
9663,Hopkins,Randy,4173 Rockledge Lane,Burlingame,45711,1981-07-13,NULL,576-555-3467,0,0,NULL,0
9664,Paepke,Juanita,5414 Stonehedge Dr.,Sedro Woolley,93553,1950-07-03,NULL,803-555-2217,0,0,NULL,0
9665,Romero,Bitty,8618 Rose Street,Cliffside,66860,1943-06-26,NULL,637-555-6538,0,0,NULL,0
9666,Noguera,Mary,115 Santa Fe Street,Cliffside,80863,1975-03-21,NULL,887-555-3917,0,0,NULL,0
9667,Avis,Theresa,6228 Geary Court,Yakima,20333,1977-02-20,NULL,983-555-1524,0,0,NULL,0
9668,Walker,Eileen,7978 San Gabriel Dr.,Salem,73205,1956-08-12,NULL,595-555-1188,0,0,NULL,0
9669,Jenks,Janice,4346 Woodchuck Pl.,Mexico City,51282,1935-11-18,NULL,180-555-2479,0,0,NULL,0
9670,Smith,James,9005 Garaventa Drive,Arcadia,24162,1971-07-10,NULL,715-555-9772,0,0,NULL,0
9671,Millar,Ed,5628 Wallace Dr.,Albany,93953,1952-04-14,NULL,196-555-8293,0,0,NULL,0
9672,Sparks,Eddie,542 Pinecreek Way,San Jose,79149,1930-01-24,NULL,753-555-5215,0,0,NULL,0
9673,Miller,Kevin,3353 Mayhew Way,Salem,99332,1952-07-02,NULL,257-555-2365,0,0,NULL,0
9674,Swerdfeger,Heather,8520 Waterview Place,Kirkland,60290,1993-12-17,NULL,176-555-1572,0,0,NULL,0
9675,Smith,Herold,8306 Sun Tree Lane,National City,62405,1953-06-27,NULL,603-555-6350,0,0,NULL,0
9676,Barr,William,6384 Virgina Hills Drive,Lemon Grove,78924,1943-09-12,NULL,545-555-4186,0,0,NULL,0
9677,Maul,James,9080 San Carlos Avenue,Tlaxiaco,47200,1937-05-16,NULL,334-555-2250,0,0,NULL,0
9678,Odor,Michael,7411 Crivello Avenue,Cliffside,35892,1995-11-12,NULL,538-555-2372,0,0,NULL,0
9679,Hays,Sean,362 Richard Place,Lakewood,37026,1992-01-15,NULL,349-555-8065,0,0,NULL,0
9680,Block,William,8947 St. George Dr.,Burnaby,58576,1993-09-02,NULL,577-555-6815,0,0,NULL,0
9681,Owen,Williams,2152 Roan Lane,Berkeley,58175,1960-07-06,NULL,523-555-4396,0,0,NULL,0
9682,Turner,Burdy,3647 San Miguel Road,Issaquah,45886,1954-12-25,NULL,773-555-1775,0,0,NULL,0
9683,Kregan,Angela,9761 Fox Way,Berkeley,11648,1988-08-22,NULL,208-555-3039,0,0,NULL,0
9684,Winslow,Margaret,1511 Roxbury Drive,Bellingham,64520,1999-10-11,NULL,481-555-8046,0,0,NULL,0
9685,Murray,Charles,7879 Wilke Drive,Acapulco,69150,1956-04-22,NULL,600-555-4282,0,0,NULL,0
9686,Bradley,Kathryn,2539 Artnell Ct,Pomona,88184,1954-07-11,NULL,235-555-2575,0,0,NULL,0
9687,Brush,Walter,9161 Viking Drive,Marysville,85268,1967-12-13,NULL,615-555-1096,0,0,NULL,0
9688,Eads,Antonia,6730 Pecan Street,Altadena,70464,1990-08-04,NULL,273-555-7017,0,0,NULL,0
9689,Cienfuegus,Bernadette,3607 Cloudview Dr.,Fremont,74182,1973-10-07,NULL,677-555-4167,0,0,NULL,0
9690,Elliott,Michael,1430 N. Civic Drive,Renton,82162,1988-03-03,NULL,596-555-3375,0,0,NULL,0
9691,Kamley,Brradley,1217 Mariposa,Ballard,84277,1980-06-09,NULL,362-555-2811,0,0,NULL,0
9692,Vigil,Susan,9293 Mt .Washington Way,Portland,74503,1932-05-19,NULL,304-555-9646,0,0,NULL,0
9693,Vigil,Rita,9334 Carpetta Circle,Santa Cruz,42780,1958-08-21,NULL,754-555-4053,0,0,NULL,0
9694,Reinboldt,Olga,7665 Terrace Road,Long Beach,25461,1978-11-13,NULL,648-555-4750,0,0,NULL,0
9695,Bowers,Evelyn,616 Willow Court,La Cruz,58898,1937-09-14,NULL,459-555-1442,0,0,NULL,0
9696,Aiello,Bonnie,1858 Liscome Way,W. Linn,80448,1982-05-09,NULL,687-555-9192,0,0,NULL,0
9697,Beaty,George,5062 Hazel Drive,Yakima,80047,1981-11-10,NULL,521-555-4514,0,0,NULL,0
9698,McNay,Evelynn,6557 Jalalon Place,Yakima,67758,1937-12-27,NULL,110-555-5550,0,0,NULL,0
9699,Veregas,Antamine,16 Woodside Court,Lynnwood,72282,1945-07-05,NULL,206-555-3157,0,0,NULL,0
9700,Tilton,Larry,4421 Holiday Hill Dr.,Mill Valley,86392,1958-06-21,NULL,479-555-8164,0,0,NULL,0
9701,Casey,Susan,790 Northstar Drive,Ladner,91022,1943-05-05,NULL,837-555-8057,0,0,NULL,0
9702,Carzino,Derek,6695 Black Walnut Court,Sooke,11057,1973-05-18,NULL,232-555-2692,0,0,NULL,0
9703,Bryan,William,5973 Willow Pass Road,Chula Vista,80848,1948-06-17,NULL,613-555-1214,0,0,NULL,0
9704,Waggoner,Herbert,887 Redwood Road,Lincoln Acres,66044,1933-10-06,NULL,271-555-7135,0,0,NULL,0
9705,Riggs,Joseph,419 Deermeadow Way,Langford,29982,1960-11-17,NULL,914-555-7943,0,0,NULL,0
9706,Wright,Rafael,5586 Pacheco,Beverly Hills,53355,1995-09-26,NULL,706-555-5752,0,0,NULL,0
9707,Buffington,James,5373 Montgomery Ave.,Langford,53855,1949-08-03,NULL,472-555-5188,0,0,NULL,0
9708,Lovett,Jeff,3450 Oakleaf Ct.,Metchosin,70373,1945-07-20,NULL,414-555-3024,0,0,NULL,0
9709,Lanum,Sherea,3491 Cook Street,Haney,38650,1945-10-04,NULL,203-555-1088,0,0,NULL,0
9710,Paul,Glen,4478 W Lake Drive,Newport Beach,94037,1997-09-21,NULL,168-555-6552,0,0,NULL,0
9711,Chavez,Dorothy,4772 Catalpa Court,Santa Cruz,28476,1988-03-18,NULL,879-555-3245,0,0,NULL,0
9712,Givens,Lee,6013 Meier Road,Long Beach,76317,1995-07-11,NULL,206-555-1995,0,0,NULL,0
9713,Clay,Don,9217 Juliet Court,Royal Oak,49625,1956-09-10,NULL,280-555-9974,0,0,NULL,0
9714,Boshnack,Bob,714 Las Trampas Road,Oak Bay,63628,1956-10-07,NULL,530-555-7352,0,0,NULL,0
9715,Doman,Bradley,6827 Seagull Court,Puyallup,30982,1996-01-10,NULL,626-555-4959,0,0,NULL,0
9716,Kristel,Ron,8577 La Vista Avenue,Ballard,55970,1931-07-20,NULL,898-555-9966,0,0,NULL,0
9717,Carrillo,Lanette,4945 Pennsylvania Blvd.,San Andres,86892,1948-03-02,NULL,357-555-9860,0,0,NULL,0
9718,King,Chris,9604 Ryan Rd.,Redwood City,69272,1940-11-12,NULL,101-555-1491,0,0,NULL,0
9719,Alexander,Mary,6227 Oak Creek Ct.,W. Linn,76718,1959-11-19,NULL,482-555-9013,0,0,NULL,0
9720,Contois,Robert,1141 Hale Court,Fremont,61914,1988-04-16,NULL,378-555-9592,0,0,NULL,0
9721,Radford,Andrew,673 Old Mountain View Dr.,Seattle,97867,1965-09-13,NULL,782-555-6742,0,0,NULL,0
9722,Aguilliar,Marilyn,5840 Falcon Dr.,Torrance,49224,1974-07-04,NULL,462-555-2292,0,0,NULL,0
9723,Grenemyer,La Wanda,5627 Crystal Avenue,Guadalajara,96429,1960-02-05,NULL,228-555-1727,0,0,NULL,0
9724,Stam,Jamie Ann,3704 Elliott Dr.,Victoria,13949,1988-08-20,NULL,170-555-8563,0,0,NULL,0
9725,Webb,Betsy,6400 Sunshine Drive,Orizaba,54933,1950-08-27,NULL,859-555-6627,0,0,NULL,0
9726,Smith,Tom,4732 Mt. Hood Circle,Port Hammond,37613,1964-04-15,NULL,824-555-3092,0,0,NULL,0
9727,Esquibel,L. Paul,7682 Solano Dr.,Altadena,71051,1999-08-20,NULL,635-555-8784,0,0,NULL,0
9728,Perkins,Doris,6267 Concord Royale,Spokane,92600,1968-09-10,NULL,863-555-7534,0,0,NULL,0
9729,Solari,Florence,2128 Birchbark Place,Mexico City,92200,1973-10-17,NULL,936-555-6513,0,0,NULL,0
9730,Bolender,James,3623 Buskirk Avenue,San Carlos,79911,1993-04-28,NULL,637-555-9809,0,0,NULL,0
9731,Debekker,Billie,8328 Melinda Court,Daly City,45672,1937-07-12,NULL,733-555-7416,0,0,NULL,0
9732,Castandeda,Amy,2733 Del Mar Ave.,Sooke,98544,1974-09-19,NULL,106-555-3423,0,0,NULL,0
9733,Williams,Ruth,6446 Kirkwood Dr.,Arcadia,41752,1953-02-26,NULL,464-555-3316,0,0,NULL,0
9734,Collier,Juanita,1105 Meadowbrook Drive,Olympia,23209,1989-08-17,NULL,999-555-1609,0,0,NULL,0
9735,Cramer,Shih-yin,7727 Hitchcock,Shawnee,20294,1986-10-02,NULL,240-555-5473,0,0,NULL,0
9736,Butler,Ralph,5297 Carlos Dr.,Burien,54892,1977-10-23,NULL,137-555-6052,0,0,NULL,0
9737,Pool,Lydia,2173 H Stagecoach Rd.,Torrance,41442,1986-02-18,NULL,541-555-3202,0,0,NULL,0
9738,Kern,Tara,9996 Solano Drive,N. Vancouver,91799,1969-10-17,NULL,221-555-7752,0,0,NULL,0
9739,Batuello,Bryan,9782 Price Lane,San Carlos,93914,1987-02-15,NULL,887-555-7188,0,0,NULL,0
9740,Beers,Mary,7860 Banbury Loop,Concord,82042,1977-04-27,NULL,829-555-5023,0,0,NULL,0
9741,Boss,Christina,7900 Pacheco St.,Richmond,75480,1971-11-05,NULL,618-555-3088,0,0,NULL,0
9742,Dutton,Robert,6232 Gumwood,Burlingame,58160,1959-07-27,NULL,934-555-5469,0,0,NULL,0
9743,Burgh,Michael,9182 Newcastle Road,Orizaba,65306,1956-08-03,NULL,745-555-2162,0,0,NULL,0
9744,Toevs,Kristy,424 Yosemite Dr.,West Covina,14148,1957-04-17,NULL,973-555-9912,0,0,NULL,0
9745,Parente,Jack,3628 Terra Granda,Tacoma,13748,1995-02-21,NULL,146-555-8891,0,0,NULL,0
9746,Lafoe,Charles,5124 Palmer Rd.,Edmonds,14592,1988-07-13,NULL,396-555-6269,0,0,NULL,0
9747,Ashley,Arjeet,8582 Condor Dr.,Corvallis,39927,1952-03-10,NULL,492-555-3876,0,0,NULL,0
9748,Sundstrom,Edward,2987 Turner Dr.,La Jolla,20092,1963-05-26,NULL,765-555-8883,0,0,NULL,0
9749,Dunn,Julie,9355 Stanley Dollar Dr.,Richmond,24723,1974-05-03,NULL,223-555-8776,0,0,NULL,0
9750,Conklin,Aaron,4015 Colton Ln.,Newton,43756,1984-11-03,NULL,757-555-7069,0,0,NULL,0
9751,Clark,Deborah,638 Shangri-la Rd.,Coronado,14549,1971-05-06,NULL,238-555-5591,0,0,NULL,0
9752,Trau,Carolyn,5551 Silverado Dr.,Tacoma,98743,1993-01-24,NULL,796-555-2512,0,0,NULL,0
9753,Verhaus,Bertha,5083 Bates Court,Oregon City,35697,1977-03-27,NULL,300-555-8662,0,0,NULL,0
9754,Heaton,Clarice,251 Le Jean Way,Acapulco,86054,1980-05-12,NULL,570-555-4787,0,0,NULL,0
9755,Meyer,Jennifer,37 Peachwillow Lane,Ladner,88169,1972-07-19,NULL,997-555-9565,0,0,NULL,0
9756,Saver,Kathy,8114 Riveria Way,Oak Bay,56892,1936-09-12,NULL,939-555-7401,0,0,NULL,0
9757,Brown,Denyse,8154 Falcon Place,National City,18475,1962-02-14,NULL,728-555-5465,0,0,NULL,0
9758,Baer,Roy,9142 Altura Drive,Marysville,73863,1970-02-23,NULL,693-555-1929,0,0,NULL,0
9759,Towery,Eva,2093 Dubhe Court,Kirkland,83012,1941-02-07,NULL,743-555-2280,0,0,NULL,0
9760,Kubitschek,Pauline,7859 Green Valley Road,Albany,29851,1974-06-19,NULL,731-555-6372,0,0,NULL,0
9761,Dawson,Lee,1064 Diver Way,Spring Valley,29450,1973-12-20,NULL,805-555-5351,0,0,NULL,0
9762,Digennaro,Irene,2559 Altura Drive,Langley,17161,1998-02-09,NULL,155-555-2729,0,0,NULL,0
9763,Sturhe,Frances,8673 Mt. Wilson Way,San Francisco,81922,1936-08-15,NULL,251-555-9337,0,0,NULL,0
9764,Williams,Ida,423 East 33rd Street,Burlingame,35795,1992-10-12,NULL,763-555-9001,0,0,NULL,0
9765,Brown,Lillie,6791 Creekside Drive,Sooke,66717,1964-06-12,NULL,882-555-5237,0,0,NULL,0
9766,Beyer,Hana,1450 Mount Hood Circle,Camacho,85751,1995-06-25,NULL,516-555-3529,0,0,NULL,0
9767,Small,Joshua,8072 Chickpea Ct,Kirkland,56543,1982-10-08,NULL,124-555-3449,0,0,NULL,0
9768,Kimbell,Andrea,2986 Cleveland Avenue,Daly City,41739,1982-08-04,NULL,682-555-9370,0,0,NULL,0
9769,Schranz,Darleen,2518 Kirkwood Dr.,Spring Valley,77692,1998-06-04,NULL,185-555-6520,0,0,NULL,0
9770,Nordstrom,Debra,342 Summerfield Dr.,Glendale,29050,1975-07-25,NULL,105-555-5727,0,0,NULL,0
9771,Womack,Julie,128 Appalachian Dr.,Santa Fe,31165,1999-06-02,NULL,531-555-1506,0,0,NULL,0
9772,Rice,Victor,5549 Bluejay Dr.,Los Angeles,21391,1995-05-19,NULL,474-555-8341,0,0,NULL,0
9773,Wagar,Codileigh,8245 Pinehurst Court,Issaquah,87052,1983-05-18,NULL,262-555-6406,0,0,NULL,0
9774,Newman,Lena,6577 Hillcrest Ave,Newton,69733,1965-04-08,NULL,227-555-2870,0,0,NULL,0
9775,Buchanan,Patricia,9527 Onley Dr.,Beverly Hills,41712,1956-09-06,NULL,278-555-3220,0,0,NULL,0
9776,OMalley,Bonnie,769 Algiers Drive,Edmonds,25720,1963-02-26,NULL,266-555-7313,0,0,NULL,0
9777,Kahler,Gregory,3973 Via Cordona Ln.,Tixapan,25320,1936-07-08,NULL,339-555-6291,0,0,NULL,0
9778,Wilcox,Roberto,5469 Piper Ridge Court,Tixapan,13031,1993-05-22,NULL,589-555-3670,0,0,NULL,0
9779,Sosine,Richard,8927 Daylight Place,Lakewood,77792,1963-08-24,NULL,378-555-1773,0,0,NULL,0
9780,Doe,William,3332 Walnut Blvd.,Redmond,31665,1981-06-19,NULL,890-555-1437,0,0,NULL,0
9781,Ujdur,M. Jennifer,9700 Terra Granada,Port Orchard,36295,1986-10-17,NULL,109-555-6673,0,0,NULL,0
9782,Burks,Ella,1705 Danesta Dr.,Marysville,55329,1990-09-11,NULL,644-555-4966,0,0,NULL,0
9783,Wong,William,983 St. Dunstan Ct.,Langford,26121,1997-06-07,NULL,124-555-3487,0,0,NULL,0
9784,Martin,Bonnie,5896 Mt. Dell,Oak Bay,11317,1955-10-04,NULL,682-555-9409,0,0,NULL,0
9785,Lambuth,Keith,2773 Bonifacio Street,Edmonds,73562,1973-05-04,NULL,186-555-6558,0,0,NULL,0
9786,Berg,Bruce,596 Marfargoa Drive,Imperial Beach,97626,1982-02-21,NULL,105-555-5766,0,0,NULL,0
9787,Anaya,Johnny,382 Jimno Ave,Woodburn,99741,1968-09-22,NULL,532-555-1544,0,0,NULL,0
9788,McGhee,John,8459 Live Oak Avenue,Lebanon,17261,1938-07-21,NULL,474-555-8380,0,0,NULL,0
9789,Lafayette,Mary,9746 Gilardy Drive,Pomona,84537,1958-03-18,NULL,263-555-6444,0,0,NULL,0
9790,Carmichael,Chris,734 Clayton Rd.,Merida,13308,1972-10-05,NULL,467-555-6566,0,0,NULL,0
9791,Lane,Jerome,1028 Indigo Ct.,Issaquah,20454,1937-03-11,NULL,390-555-5518,0,0,NULL,0
9792,Germ,Jason,2269 McElroy,Torrance,68295,1976-04-27,NULL,617-555-4269,0,0,NULL,0
9793,Bokinskie,Anju,5474 Jason Ct.,Everett,41603,1981-05-07,NULL,452-555-8590,0,0,NULL,0
9794,Chang,Susan,6969 Lancaster,Sedro Woolley,55606,1942-03-02,NULL,702-555-5968,0,0,NULL,0
9795,Spicer,Claud,3083 Alhambra Ave.,Beaverton,94074,1944-02-02,NULL,798-555-3575,0,0,NULL,0
9796,Cosgrove,Marilyn,4833 Kirkwood Drive,Santa Fe,47947,1994-07-21,NULL,410-555-3240,0,0,NULL,0
9797,Lenorovitz,John,1201 Paso Del Rio Way,Spokane,78870,1961-08-16,NULL,529-555-8475,0,0,NULL,0
9798,Gallagher,Dyana,5860 Alamo Way,Burnaby,97904,1997-04-07,NULL,163-555-6768,0,0,NULL,0
9799,Weintraub,Stephen,2483 Northridge Ct.,Vancouver,68696,1978-12-12,NULL,544-555-5290,0,0,NULL,0
9800,Thatcher,Geneva,7396 Greenwood Place,Everett,53891,1950-03-19,NULL,202-555-2211,0,0,NULL,0
9801,Williams,Mary,6928 Toyon Dr.,Milwaukie,89844,1972-09-25,NULL,606-555-8361,0,0,NULL,0
9802,Beaulieu,Vance,2096 Estudillo Street,Metchosin,41202,1943-03-13,NULL,525-555-7568,0,0,NULL,0
9803,Kenney,Wanda,1883 Cowell Rd.,Imperial Beach,43317,1961-06-11,NULL,642-555-3922,0,0,NULL,0
9804,Low,Henry,9959 Edwards Ave.,El Cajon,59836,1963-11-07,NULL,584-555-1757,0,0,NULL,0
9805,Mallozzi,Ellen,2656 Brook Way,Fremont,28112,1957-07-12,NULL,373-555-8822,0,0,NULL,0
9806,Brink,Marion,988 Mt. Everest Court,Santa Anita,57208,1933-11-23,NULL,577-555-8943,0,0,NULL,0
9807,Wellner,Phyllis,3938 Baywood Drive,West Covina,90645,1930-12-26,NULL,388-555-5636,0,0,NULL,0
9808,Lund,Lonnie,2524 Coggins Drive,N. Vancouver,13196,1931-08-13,NULL,615-555-4386,0,0,NULL,0
9809,White,Claudette,5728 Benedict Ct.,Palo Alto,12795,1968-06-17,NULL,450-555-8707,0,0,NULL,0
9810,Steffy,Delbert,7223 Brush Creek Court,Lemon Grove,99505,1962-11-10,NULL,700-555-6086,0,0,NULL,0
9811,Disch,Florence,3337 Pinehurst Court,Camacho,65267,1937-10-17,NULL,135-555-7351,0,0,NULL,0
9812,Davidson,Mary,5087 Bonita Ave.,Woodburn,19140,1949-01-07,NULL,407-555-3358,0,0,NULL,0
9813,Geer,Harriet,1455 Fountain Road,Redmond,23770,1960-12-10,NULL,526-555-8593,0,0,NULL,0
9814,Walsh,Keith,6114 Hobby Court,San Gabriel,42804,1958-04-26,NULL,161-555-6886,0,0,NULL,0
9815,Miner,Ann,2737 East 27th Street,Spokane,39888,1971-09-27,NULL,654-555-7667,0,0,NULL,0
9816,Whitmer,Reinhold,307 Almondtree Circle,Bellflower,25084,1993-05-18,NULL,312-555-4589,0,0,NULL,0
9817,Ward,Ryan,3235 Mi Casa Court,San Jose,61037,1977-07-21,NULL,716-555-1739,0,0,NULL,0
9818,Whyte,Siobhan,1058 Miwok Way,Bellingham,12395,1980-09-07,NULL,635-555-9946,0,0,NULL,0
9819,Berg,Forrest,845 Lay Brooke Way,Hidalgo,14510,1972-11-13,NULL,401-555-9382,0,0,NULL,0
9820,Vukelich,Christy,8921 Meier Road,Camacho,47362,1936-02-06,NULL,343-555-7218,0,0,NULL,0
9821,Boggs,Barbara,8962 Broadway St.,Redwood City,72012,1962-06-08,NULL,792-555-1624,0,0,NULL,0
9822,Romig,Joy,7293 Stanford Way,Richmond,54692,1982-09-01,NULL,997-555-1746,0,0,NULL,0
9823,Sulkind,Veronica,244 Bayview Circle,Albany,33931,1941-06-01,NULL,808-555-7439,0,0,NULL,0
9824,Farbo,Judith,1485 La Vista Avenue,Tixapan,55480,1974-10-13,NULL,135-555-6189,0,0,NULL,0
9825,Cammarota,Jason,4690 Goen Road,Salem,55080,1985-08-25,NULL,869-555-1510,0,0,NULL,0
9826,Clado,Natalie,6185 Hearturou Court,Salem,42791,1941-09-14,NULL,458-555-2546,0,0,NULL,0
9827,Chambers,Rhonda,9643 Weatherly Way,Everett,81259,1936-01-09,NULL,253-555-9491,0,0,NULL,0
9828,Porter,Janice,4049 Hale Court,San Carlos,61425,1992-03-06,NULL,525-555-5498,0,0,NULL,0
9829,Triner,Margaret,417 Mt. Alpine Pl.,Sooke,66055,1965-10-07,NULL,883-555-5391,0,0,NULL,0
9830,Carpenter,Sally,2421 Peterson Place,San Andres,85089,1995-10-19,NULL,279-555-9026,0,0,NULL,0
9831,Beerbaum,Dan,1699 Meadowbrook Court,Redmond,55881,1982-03-02,NULL,660-555-7548,0,0,NULL,0
9832,Gamblin,M.,6612 Elliott Dr.,El Cajon,41077,1966-07-18,NULL,318-555-4469,0,0,NULL,0
9833,Benton,Jarrell,6144 Silver Oak Pl.,Santa Anita,77030,1982-05-18,NULL,960-555-5277,0,0,NULL,0
9834,Doyle,Kerry,1312 Creekside Dr.,San Jose,28387,1959-06-11,NULL,641-555-9826,0,0,NULL,0
9835,Tye,Christy,1099 C Street,Langley,30502,1987-07-12,NULL,406-555-9262,0,0,NULL,0
9836,Travierso,Connor,9175 Concord Royale,Ladner,47021,1983-06-02,NULL,349-555-7098,0,0,NULL,0
9837,Staples,Tony,9216 Sandy Way,Puyallup,15298,1971-06-01,NULL,137-555-5162,0,0,NULL,0
9838,Stormer,Sheree,204 Longbrook Way,Arcadia,70685,1953-06-19,NULL,102-555-1626,0,0,NULL,0
9839,Stonehocker,Casey,498 Rockford Dr.,Redwood City,32192,1956-02-27,NULL,926-555-9579,0,0,NULL,0
9840,Alumbaugh,Nancy,1739 Breaker Dr.,Burbank,51060,1951-03-09,NULL,253-555-8329,0,0,NULL,0
9841,Zocchi,Douglas,4944 Abbey Court,Shawnee,24368,1994-08-18,NULL,326-555-7308,0,0,NULL,0
9842,Allen,Kristin,6439 Arlington Way,Shawnee,38371,1982-06-05,NULL,576-555-4686,0,0,NULL,0
9843,Turner,W. Malcolm,2553 Geary Court,Burnaby,76839,1951-09-07,NULL,672-555-2294,0,0,NULL,0
9844,Bodnar,Paula,4303 Amanda Circle,Merida,30712,1969-07-02,NULL,945-555-7301,0,0,NULL,0
9845,Wall,Mildred,671 Deerwood Court,Guadalajara,61635,1974-11-27,NULL,403-555-7194,0,0,NULL,0
9846,Ready,James,6577 La Canada,National City,80668,1978-10-21,NULL,699-555-1829,0,0,NULL,0
9847,Wilkinson,William,3199 Frayne Ct.,Tlaxiaco,51461,1997-10-01,NULL,180-555-9350,0,0,NULL,0
9848,Stehlin,Donna,8112 Banbury Loop,San Andres,36656,1943-11-14,NULL,976-555-9929,0,0,NULL,0
9849,Lorenzen,Christine,7645 Garcia Ranch Road,Richmond,72609,1933-09-22,NULL,480-555-7079,0,0,NULL,0
9850,Slominski,Barry,2813 A St.,Issaquah,23967,1930-03-02,NULL,161-555-2629,0,0,NULL,0
9851,Bell,Marla,2599 Vine Hill Way,Bremerton,26082,1998-02-14,NULL,292-555-7120,0,0,NULL,0
9852,Rich,Robert,676 Yosemite Ct,Imperial Beach,42601,1956-08-01,NULL,234-555-4956,0,0,NULL,0
9853,Reynolds,Gary,3372 Mobile Lane,Colma,83584,1988-07-09,NULL,923-555-3020,0,0,NULL,0
9854,Chao,D.,1704 El Pueblo Pl,San Andres,66265,1932-03-23,NULL,888-555-8484,0,0,NULL,0
9855,Carr,Karen,4654 Marina View Pkwy.,Downey,99702,1967-08-02,NULL,699-555-5177,0,0,NULL,0
9856,Spellman,Lynette,3240 Turner Dr.,Langley,46930,1936-08-19,NULL,927-555-3927,0,0,NULL,0
9857,Beecher,Nordyn,9099 Second Ave.,Lincoln Acres,46529,1999-07-15,NULL,1000-555-2906,0,0,NULL,0
9858,Villamar,Lawrence,596 Springwood Way,National City,34241,1961-04-10,NULL,350-555-9284,0,0,NULL,0
9859,Russo,Genevieve,4054 Breck Court,Metchosin,99001,1962-03-09,NULL,446-555-6891,0,0,NULL,0
9860,Fritz,Joy,8459 Silver Oaks Place,Beaverton,52874,1991-11-15,NULL,719-555-2898,0,0,NULL,0
9861,Schwalm,Martin,2172 Almond Drive,El Cajon,57504,1969-04-21,NULL,177-555-2791,0,0,NULL,0
9862,Burks,Burt,6831 Boxwood Drive,Altadena,76538,1935-10-13,NULL,711-555-1084,0,0,NULL,0
9863,Estorgia,Fred,3453 Wren Ave.,Albany,73622,1974-05-06,NULL,853-555-4948,0,0,NULL,0
9864,Morris,Benjamin,1023 Riveria Way,Burbank,58818,1965-05-27,NULL,862-555-7787,0,0,NULL,0
9865,Barukh,Victoria,7899 E St.,Berkeley,94771,1986-10-06,NULL,366-555-4937,0,0,NULL,0
9866,Mcney,Scott,5722 Hemlock Ave.,Bremerton,46129,1957-04-21,NULL,946-555-9487,0,0,NULL,0
9867,Campbell,Elwood,5509 Mt. Wilson Way,Salem,48244,1987-10-03,NULL,712-555-8923,0,0,NULL,0
9868,Clayton,Megan,3586 Orchid Ct.,Hidalgo,38470,1977-01-15,NULL,654-555-6758,0,0,NULL,0
9869,Simpson,Irene,3627 Creekside Drive,Imperial Beach,67472,1971-09-20,NULL,443-555-4823,0,0,NULL,0
9870,Brown,Susan,1958 Weaver Court,Walla Walla,88427,1948-12-04,NULL,408-555-1287,0,0,NULL,0
9871,Patera,Donald,4908 Chickpea Ct.,Woodburn,95572,1945-02-07,NULL,219-555-6980,0,0,NULL,0
9872,Steffanson,F. Keith,6149 Minert Rd.,Shawnee,44415,1957-02-05,NULL,446-555-5730,0,0,NULL,0
9873,Davidson,Linda,9353 Kirkwood Dr.,Issaquah,87489,1995-11-09,NULL,520-555-4708,0,0,NULL,0
9874,Herbig,William,850 Crystal Ave.,Ballard,75201,1976-01-18,NULL,770-555-2087,0,0,NULL,0
9875,Kintner,Dale,4308 Sand Pointe Lane,San Diego,14670,1952-11-25,NULL,866-555-8694,0,0,NULL,0
9876,Griebel,Isabel,3402 Wawona Lane,Santa Cruz,93834,1964-02-14,NULL,829-555-5276,0,0,NULL,0
9877,Bennett,Leila,9769 Thistle Circle,Port Hammond,98464,1978-04-15,NULL,287-555-5169,0,0,NULL,0
9878,Miller,Martha,4429 Deermeadow Way,Cliffside,18499,1976-07-03,NULL,821-555-3462,0,0,NULL,0
9879,Malone,Zoey,1052 Stanford Street,El Cajon,88290,1989-01-05,NULL,302-555-1983,0,0,NULL,0
9880,York,Katherine,5965 Sugarland Circle,Burnaby,73486,1942-09-23,NULL,860-555-7905,0,0,NULL,0
9881,Bean,Mary,5497 Brandywine Way,Bremerton,10440,1995-10-26,NULL,364-555-5055,0,0,NULL,0
9882,Taraska,Matt,665 Mark Twain Dr.,Berkeley,60797,1940-04-22,NULL,283-555-4262,0,0,NULL,0
